stationReference,lat,long,easting,northing,maxOnRecord,minOnRecord,typicalRangeHigh,typicalRangeLow
693006,53.49897635997872,-2.529456857033696,364975.0,400385.0,,,,
1381SO,51.348577,1.331223,632069.0,166324.0,9.149,2.144,7.072,2.718
4169,52.780092,-1.792694,414080.0,320300.0,1.9100000000000001,0.159,1.4,0.189
023057,54.963311,-2.107819,393194.0,563194.0,2.0,-0.033,0.067,-0.029
2453TH,51.237321,-0.8597389999999999,479700.0,149300.0,1.63,0.51,1.1,0.6000000000000001
51106,51.177714,-3.305414,308845.0,142864.0,2.201,0.03,0.8,0.17400000000000002
4755,52.557396,-1.681349,421700.0,295555.0,,,,
4182,52.817973,-2.113758,392430.0,324500.0,1.5550000000000002,0.046,0.84,0.10400000000000001
L32013_NE,53.76052,-0.40854599999999996,505013.0,430528.0,1.907,-0.04,0.49,0.004
4078,52.902503,-1.8349280000000001,411200.0,333910.0,2.925,0.435,1.405,0.67
024010,54.753822,-2.225251,385600.0,539900.0,1.544,-0.1,1.13,0.014
E6610,51.011861,0.39993199999999995,568450.0,126350.0,,,,
4176,52.682553,-2.025244,398390.0,309430.0,2.357,0.019,2.2,0.132
L32012_NE,53.760205,-0.38301199999999996,506697.0,430531.0,1.9500000000000002,0.009000000000000001,0.705,0.223
2619,51.887631999999996,-2.251427,382792.0,221039.0,5.35,0.47000000000000003,2.79,0.5700000000000001
2590TH,51.571155,-0.708557,489600.0,186600.0,0.47000000000000003,0.06,0.38,0.114
E8011,50.888145,0.24426799999999999,557950.0,112250.0,,,,
4843,52.981564,-2.19971,386688.0,342711.0,2.325,0.248,1.9100000000000001,0.335
E14750,50.675611,-1.28567,450570.0,86460.0,,,,
1460_w1TH,51.861393,-1.30321,448080.0,218320.0,2.103,0.10300000000000001,1.29,0.14300000000000002
L0705,53.495204,-1.244769,450200.0,400100.0,5.122,0.47000000000000003,3.7,0.68
E21785,52.36523,1.249018,621300.0,279100.0,,,,
3802TH,51.624739,-0.285754,518761.0,193161.0,,,,
4002,52.770034,-1.840172,410880.0,319173.0,1.298,0.069,0.8,0.101
46109,52.637658,-1.059015,463775.0,304851.0,,,,
E8001,50.895273,0.24023000000000003,557642.0,113034.0,2.5700000000000003,0.0,0.438,0.08
3073TH,51.264494,-0.544883,501620.0,152710.0,2.089,0.768,1.059,0.841
2292,51.508173,-2.71808,350260.0,179050.0,,,,
4125,52.874007,-1.7994979999999998,413592.0,330746.0,1.7890000000000001,0.10300000000000001,1.2,0.134
3035TH,51.203038,-0.756022,487005.0,145605.0,,,,
47117,50.531278,-4.221847,242627.0,72525.0,4.47,0.186,3.0,0.297
E23740,52.694217,0.419367,563598.0,313473.0,1.8130000000000002,0.027,1.076,0.249
1919TH,51.819387,-0.7861309999999999,483765.0,214115.0,,,,
E41984,52.0497,0.45272199999999996,568283.0,241874.0,,,,
434313,50.855587,-2.16079,388778.0,106243.0,,,,
E10380,50.983264,-0.669759,493473.0,121271.0,4.594,0.0,1.842,0.466
0901TH,51.690894,-1.607898,427200.0,199200.0,1.11,-0.404,0.38,0.0
BB_WEST_DR,51.515594,0.09704399999999999,545605.0,181715.0,,,,
E41647,52.236777,-0.8394469999999999,479349.0,260478.0,1.6400000000000001,0.03,0.9500000000000001,0.0
445529,50.811976,-2.478248,366401.0,101490.0,,,,
L1305,53.655883,-1.5626769999999999,429000.0,417800.0,4.098,0.066,2.2,0.179
E12520,50.983422,-1.382474,443444.0,120628.0,1.118,0.0,1.04,0.028
52232,51.010875,-2.758978,346850.0,123774.0,,,,
L0962,53.542867,-1.127873,457890.0,405491.0,4.46,2.46,4.48,2.615
530189,51.521724,-2.61005,357770.0,180489.0,,,,
5327TH,51.691132,0.015788,539429.0,201077.0,1.484,-0.006,2.714,0.033
47130,50.560822,-4.480182,224430.0,76390.0,1.908,0.0,1.5,0.125
E6111,50.95068,0.7285389999999999,591750.0,120350.0,,,,
TQ35_42,51.295633,-0.061930000000000006,535222.0,156951.0,111.0,68.48,104.628,70.609
L12041,53.729568,-1.961304,402650.0,425910.0,3.182,0.064,1.5,0.116
530173,51.425272,-2.192082,386741.0,169603.0,,,,
E7290,50.814742,0.357116,566147.0,104336.0,4.795,,,
E65301,52.576813,-0.12454599999999999,527184.0,299319.0,,,,
735019,54.433747,-2.9657169999999997,337454.0,504690.0,1.741,0.041,1.4,0.1
L1801,53.697646,-1.023804,464550.0,422800.0,6.35,-0.53,4.0,0.0
E24451,52.219934,-0.521475,501100.0,259000.0,2.152,0.07100000000000001,0.836,0.159
50148,51.024165,-4.212626,244921.0,127308.0,,,,
735003,54.460482999999996,-3.021651,333869.0,507716.0,1.5670000000000002,0.147,1.0,0.15
1420TH,52.066379,-1.333286,445800.0,241100.0,2.392,0.003,1.1400000000000001,0.02
2001,52.383563,-2.322438,378150.0,276220.0,5.563,0.053,3.3,0.20700000000000002
E23668,52.543388,-0.304176,515100.0,295300.0,,,,
E65701,52.228761,-0.866582,477510.0,259557.0,,,,
FWGE01_FW,50.712271,-2.7612959999999998,346345.0,90570.0,,,,
E8980,50.828848,-0.24883000000000002,523426.0,104718.0,4.033,,,
E1253,52.656869,-0.382584,509500.0,307800.0,1.76,0.0,1.367,0.137
531171,51.438888,-2.626483,356551.0,171286.0,,,,
43196,51.128405,-1.854754,410260.0,136580.0,79.56,61.247,68.0,0.0
E65801,52.595134,-0.5443100000000001,498700.0,300700.0,,,,
737526,54.368852,-3.075834,330201.0,497573.0,1.682,0.619,1.5,0.7000000000000001
50136,51.118685,-4.048455,256726.0,137485.0,1.413,0.06,0.85,0.117
E22041,52.141965,0.148004,547087.0,251473.0,1.486,0.08,1.02,0.05
2421TH,51.38187,-0.9665819999999999,472015.0,165265.0,,,,
E65401,52.569069,-0.188415,522878.0,298347.0,,,,
444105,50.796642,-2.420357,370470.0,99760.0,,,,
43160,51.061054,-1.794476,414499.0,129100.0,1.3940000000000001,0.107,0.9400000000000001,0.28600000000000003
3225TH,51.116941,-0.162605,528700.0,136900.0,3.259,-1.2730000000000001,3.06,0.198
4177,52.662979,-2.143695,390378.0,307262.0,2.483,0.166,1.33,0.229
E4811,52.574789,-0.7643449999999999,483835.0,298159.0,,,,
530105,51.480131,-2.684591,352555.0,175909.0,,,,
2419TH,51.237339,-0.736289,488318.0,149443.0,1.79,0.542,1.9,0.5630000000000001
L0928,53.650296,-1.262804,448825.0,417342.0,2.783,-0.057,1.6,0.209
3086TH,51.307409,-0.5101129999999999,503949.0,157531.0,20.88,19.75,20.524,20.3
E65601,52.232033,-0.886412,476150.0,259900.0,,,,
25A17,50.589157,-4.830228,199761.0,80428.0,,,,
693333,53.343712,-2.232417,384623.0,383006.0,1.722,0.02,0.506,0.074
43109,51.076368,-1.8625669999999999,409724.0,130792.0,1.003,0.043000000000000003,0.5700000000000001,0.085
L02203,53.242734,-1.453673,436556.0,371886.0,1.751,-0.026000000000000002,1.0,-0.012
432312,51.197792,-2.2016809999999998,386004.0,144306.0,,,,
53136,51.602656,-2.124925,391444.0,189321.0,1.549,0.07,0.5,0.128
761514,54.543833,-2.944108,339020.0,516920.0,3.757,0.241,2.05,0.434
4170,52.671341,-2.108289,392774.0,308188.0,1.9689999999999999,0.113,0.91,0.186
L1811,53.709879,-1.081836,460701.0,424110.0,4.594,-1.679,3.1,-0.607
432315,51.206075,-2.184597,387200.0,145224.0,,,,
5470TH,51.640481,0.08158399999999999,544137.0,195572.0,1.862,0.008,1.3,0.029
E22004,51.593577,0.429596,568389.0,191100.0,1.138,-0.846,0.25,-0.739
E24028,52.211963,0.119367,544900.0,259200.0,,,,
L0207,53.225424,-1.425584,438446.0,369975.0,2.9859999999999998,0.09,1.55,0.114
445930,50.66301,-2.276007,380588.0,84852.0,,,,
1082TH,51.789786,-1.484269,435668.0,210252.0,2.45,0.39,1.4,0.464
710160,53.942277,-2.272495,382210.0,449610.0,2.6790000000000003,0.0,1.8,0.1
4741,52.758038,-1.162817,456595.0,318155.0,,,,
F1402,53.869559,-1.894095,407061.0,441490.0,2.933,-0.082,0.79,-0.04
448115,50.812857,-2.738489,348067.0,101739.0,,,,
44205,50.712042,-2.414359,370840.0,90350.0,0.649,0.053,0.397,0.083
48146,50.29063,-4.782053,201927.0,47111.0,,,,
E2892,53.228157,0.330271,555649.0,372659.0,,,,
L1359,53.691537,-1.517695,431946.0,421786.0,2.751,0.336,0.8,0.377
1754,51.069063,-1.797708,414270.0,129990.0,,,,
2900TH,51.431611,-0.5122479999999999,503520.0,171340.0,4.955,0.41400000000000003,4.0,2.7
L1008,53.556892,-1.819474,412056.0,406713.0,1.08,0.222,0.75,0.273
E26233,51.486254,0.228518,554826.0,178722.0,,,,
48194,50.096508,-5.282143,165361.0,26984.0,,,,
L0311,53.407069,-1.319287,445350.0,390245.0,2.302,0.063,1.25,0.077
445610,50.706072,-2.525645,362978.0,89736.0,,,,
4129,52.376154,-1.8144339999999999,412729.0,275363.0,1.725,0.177,0.545,0.187
4142,52.976338,-1.86056,409460.0,342120.0,2.829,0.209,0.79,0.255
751511,54.575287,-3.314807,315105.0,520805.0,,,,
L0923,53.649282,-1.06356,461996.0,417384.0,3.735,0.154,4.17,0.313
23A02,50.229998,-5.29846,164851.0,41874.0,,,,
023003,55.053183,-2.148665,390600.0,573200.0,5.072,0.256,3.35,0.361
E427,51.295161,0.507204,574900.0,158100.0,1.624,3.337,0.5,0.07
4171,52.731408,-1.705184,420005.0,314905.0,,,,
E690,51.209402,0.371532,565750.0,148250.0,,,,
43123,50.928396,-1.777288,415748.0,114351.0,1.9,0.491,1.35,0.597
F3606,54.488525,-1.439612,436400.0,510500.0,6.324,0.21,4.5,0.309
4387TH,51.45198,0.032669,541335.0,174515.0,,,,
2299TH,51.75060660899007,-1.246652930919333,452102.0,206037.0,,,,
713115,53.753787,-2.456994,369964.0,428701.0,1.317,0.002,1.0,0.05
4031,53.053456,-1.793028,413970.0,350710.0,2.806,0.021,0.524,0.095
L2809,54.133301,-0.795495,478800.0,471500.0,5.054,0.066,5.0,0.542
52238,51.047117,-2.88154,338300.0,127900.0,,,,
0782SO,51.331532,0.714832,589224.0,162659.0,25.918,11.494,23.165,13.042
L3921,54.565925,-1.2280579999999999,450010.0,519242.0,2.33,0.08600000000000001,2.8,0.12
E43214,51.809363,1.2175639999999999,621900.0,217200.0,,,,
3069TH,51.206896,-0.57032,499970.0,146270.0,3.9939999999999998,1.82,3.2,2.11
3057TH,51.19848,-0.584392,499005.0,145315.0,,,,
432605,51.06123392884219,-1.794460501054851,414500.0,129120.0,,,,
693023,53.496087,-2.501157,366850.0,400050.0,,,,
46123,50.582293,-3.898034,265720.0,77560.0,2.243,0.35000000000000003,1.5,0.451
E4341,51.184588,0.9305289999999999,604900.0,146900.0,1.803,0.01,1.0,0.106
4173,52.62825,-1.47564,435589.0,303518.0,1.788,0.17,1.25,0.23500000000000001
E27431,52.465956,1.561267,642000.0,291300.0,,,,
692424,53.480381,-2.071106,395378.0,398188.0,,,,
E4926,53.166903,0.15751199999999999,544324.0,365484.0,,,,
E8312,50.915667,0.043425,543740.0,114900.0,1.492,0.0,1.0,0.082
4180_w1TH,51.419659,-0.18127000000000001,526560.0,170530.0,1.9969999999999999,0.07100000000000001,0.535,0.214
E13301,51.080218,-1.523543,433472.0,131319.0,0.8300000000000001,0.05,0.63,0.1
E81361,50.821081,-1.901646,407024.0,102398.0,1.53,0.0,0.594,0.019
2832,52.779686,-3.037866,330090.0,320740.0,1.754,0.073,1.26,0.105
4175,52.698639,-1.6109209999999998,426390.0,311290.0,2.3529999999999998,0.082,1.48,0.11800000000000001
E2671,53.151141,-0.583477,494828.0,362494.0,,,,
E81356,50.81268,-1.8718,409128.0,101467.0,2.225,0.146,1.476,0.192
720248,53.862594,-2.790936,348080.0,441000.0,4.287,0.0,1.5,0.12
2039,52.32,-2.5238490000000002,364390.0,269230.0,4.199,-0.131,1.5,0.159
2879_w2TH,51.569085,-0.489873,504760.0,186660.0,,,,
5263TH,51.809124,-0.023037,536390.0,214125.0,31.111,30.131,30.733,30.29
L1719,53.726549,-1.518386,431874.0,425681.0,1.441,0.11,1.15,0.247
L0669,53.423952,-1.416682,438860.0,392066.0,2.706,-0.177,1.1,-0.018000000000000002
E21270,52.160106999999996,-0.6301800000000001,493800.0,252200.0,1.756,0.039,0.717,0.215
1460TH_w1,51.861393,-1.30321,448080.0,218320.0,,,,
F1650,53.833276,-1.771688,415123.0,437472.0,2.808,0.132,0.398,0.162
L1783,53.836073,-1.616981,425303.0,437827.0,1.5,0.5680000000000001,0.859,0.5720000000000001
E21034,52.145596,-0.405558,509200.0,250900.0,0.913,0.123,0.264,0.192
E21604,52.884248,0.770921,586537.0,335462.0,0.34600000000000003,0.044,0.21,0.059000000000000004
DIFF_EastUR_WestDR,51.494354,0.026414,540770.0,179215.0,,,,
L0851,53.513468,-1.36195,442408.0,402056.0,1.6600000000000001,0.332,1.5,0.391
49123,50.458709,-4.6047460000000004,215210.0,65340.0,2.577,0.28500000000000003,1.8,0.30000000000000004
48115,50.284843,-5.057324,182296.0,47237.0,1.2530000000000001,0.03,1.1,0.05
1923TH,51.824471,-0.789114,483550.0,214677.0,,,,
2716SO,50.848736,-0.939866,474728.0,106004.0,3.25,1.5899999999999999,3.0,1.6099999999999999
L3493,53.76948,-0.599266,492421.0,431260.0,0.47200000000000003,0.274,0.30000000000000004,0.226
3075TH,51.287835,-0.505999,504280.0,155360.0,1.7610000000000001,0.791,2.724,0.805
2881TH,51.549497,-0.48270399999999997,505302.0,184492.0,2.108,0.076,1.77,0.589
44226,50.611822,-1.964452,402611.0,79124.0,,,,
0321TH,51.523378,-0.489915,504862.0,181577.0,,,,
3319SE,50.926848,-1.438971,439526.0,114305.0,14.43,13.32,14.3,13.34
E1578,53.608677,-0.144036,522890.0,414060.0,,,,
0903TH,51.698716,-1.534037,432300.0,200100.0,0.8190000000000001,-0.27,0.297,0.008
E2734,52.616269,-0.582013,496100.0,303000.0,1.832,0.0,1.09,0.042
E12500,50.971511,-1.340475,446404.0,119329.0,13.84,12.48,13.15,12.5
L2408,53.969015,-1.106396,458717.0,452920.0,10.69,4.95,11.0,5.065
E1237,53.650465,-0.5373829999999999,496772.0,418102.0,,,,
L3311,53.733596,-0.230199,516844.0,427811.0,2.666,,,
E21493,52.049192,-0.8523179999999999,478800.0,239600.0,3.27,2.028,2.362,2.07
531168,51.496678,-2.066914,395451.0,177529.0,,,,
L2841,53.91864,-0.932766,470191.0,447473.0,6.213,3.73,6.5,3.86
E1215,53.373385999999996,0.013033999999999999,534020.0,388170.0,,,,
692710,53.408784,-2.252674,383300.0,390250.0,3.316,0.15,1.8,0.27
L1221,53.722779,-1.9897559999999999,400773.0,425154.0,1.129,0.03,0.306,0.059000000000000004
E6106,52.236646,-0.842511,479140.0,260460.0,,,,
5303TH,51.753614,0.01247,539008.0,208019.0,,,,
736406,54.190809,-3.082545,329461.0,477770.0,0.839,0.017,0.4,0.153
E46651,52.241997,0.710692,585170.0,263886.0,,,,
693421,53.251492,-2.120243,392074.0,372728.0,0.894,0.04,0.7000000000000001,0.11
L1815,53.731594,-1.147332,456349.0,426472.0,5.631,-0.023,5.5,0.262
1236TH,51.865237,-1.618104,426393.0,218587.0,0.524,0.079,0.2,0.079
F1601,53.827912,-1.6619959999999998,422345.0,436904.0,,,,
1416TH,52.114915,-1.315184,446990.0,246510.0,2.732,0.867,2.192,1.044
E1652,52.810944,-0.623165,492900.0,324600.0,1.5150000000000001,0.01,0.77,0.082
52226,51.191341,-2.542282,362200.0,143709.0,,,,
5544TH,51.528524,0.165429,550307.0,183291.0,,,,
E5321,53.10111,-0.098233,527424.0,357681.0,,,,
E70939,55.007415,-1.439769,435929.0,568240.0,4.036,,,
E22798,51.888352,0.603806,579284.0,224293.0,2.095,0.059000000000000004,1.27,0.091
5559TH,51.5128254994412,0.159423520655641,549942.0,181533.0,,,,
E1065,52.238756,-0.823183,480456.0,260716.0,,,,
E70924,55.00744,-1.43978,435928.0,568243.0,,,,
E9120,50.994009,-0.394756,512750.0,122850.0,,,,
E14111,50.911049,-1.482017,436513.0,112526.0,2.664,,,
E4930,53.126298,-0.07567299999999999,528859.0,360523.0,,,,
9623SE,51.175242,-0.113993,531936.0,143469.0,,,,
2188,51.926224,-2.197575,386510.0,225320.0,4.236,-0.04,1.3,0.07100000000000001
5545TH,51.512478,0.159234,549930.0,181494.0,,,,
E4934,53.145596,-0.344543,510820.0,362220.0,,,,
9625SE,51.219175,0.28492,559667.0,149145.0,,,,
2090,52.38548,-1.26252,450290.0,276640.0,3.773,-0.1,1.079,0.035
52209,51.339433499570625,-2.712438565267964,350469.0,160280.0,,,,
E14110,50.910816,-1.4822039999999999,436500.0,112500.0,2.883,-1.186,2.5,-1.1
E46643,52.28648,0.42350899999999997,565400.0,268138.0,,,,
9627SE,51.217597,-0.173407,527666.0,148074.0,,,,
712153,53.84567,-2.22323,385410.0,438850.0,3.67,0.0,2.6,0.069
2207,52.440197,-1.475212,435770.0,282600.0,1.952,0.0,2.15,0.066
E4829,52.669024,-0.7480089999999999,484760.0,308660.0,,,,
E24872,51.72865,0.7092569999999999,587200.0,206800.0,,,,
9624SE,51.346718,1.03165,611221.0,165212.0,,,,
E23036,52.359187,1.182279,616787.0,278226.0,1.834,0.031,0.9,0.151
E1920,51.19795,0.41434499999999996,568782.0,147074.0,,,,
E2154,53.379589,-0.307216,512700.0,388307.0,,,,
E4410,52.829799,-0.331132,512534.0,327114.0,,,,
9630SE,51.090486,1.147071,620478.0,137064.0,,,,
E23296,52.725484,0.9901829999999999,602021.0,318399.0,1.097,0.061,0.7000000000000001,0.06
3029TH,51.14197,-0.824708,482315.0,138735.0,,,,
2200,52.141002,-1.689543,421343.0,249236.0,3.517,0.647,1.6,0.67
9450SE,50.99048,-1.387439,443089.0,121410.0,,,,
F2515,54.227169,-0.788071,479106.0,481952.0,1.607,0.032,0.6000000000000001,0.065
4149,52.520949,-1.440825,438038.0,291600.0,1.999,0.17300000000000001,1.72,0.34800000000000003
4641TH,51.851486,-0.37610299999999997,511946.0,218235.0,1.978,1.055,1.6,1.072
E46497,53.219481,-0.541817,497459.0,370152.0,,,,
9453SE,50.984744,-0.734155,488950.0,121356.0,,,,
L2452,53.964636,-1.111032,458419.0,452429.0,2.378,-0.127,3.55,0.002
52241,51.064505,-2.912496,336154.0,129860.0,,,,
3803TH,51.627195,-0.287063,518664.0,193432.0,,,,
9452SE,50.743237,-1.659739,424104.0,93792.0,,,,
724320,54.113463,-2.5101839999999997,366745.0,468743.0,2.902,0.222,2.25,0.34700000000000003
E8270,50.94452,0.064763,545150.0,118150.0,,,,
E27501,52.476217,-0.963623,470488.0,286982.0,,,,
9451SE,50.879255,-1.251959,452723.0,109129.0,,,,
E10023,51.061034,-0.335071,516770.0,130396.0,34.956,32.114,32.6,32.15
E14331,50.819258,-1.4514179999999999,438740.0,102334.0,2.62,0.8,2.5,0.8200000000000001
E1523,52.539736,-0.743831,485293.0,294284.0,,,,
9626SE,51.234471,-0.340951,515923.0,149673.0,,,,
E1541,51.144544,0.16846799999999998,551780.0,140600.0,3.531,-0.003,2.5,0.147
E27521,52.5999,-0.24462799999999998,518985.0,301682.0,,,,
5485TH,51.57242,0.105546,546013.0,188051.0,,,,
E19023,52.085111,-0.267906,518779.0,244389.0,1.1360000000000001,0.083,0.47600000000000003,0.13
52242,51.116578,-2.9931859999999997,330578.0,135724.0,,,,
E24845,51.594442,0.431245,568500.0,191200.0,,,,
4653,52.538596,-1.9097909999999998,406215.0,293420.0,,,,
4069,52.631289,-1.697508,420570.0,303770.0,2.733,0.773,1.296,0.864
E1675,53.10346,0.23181000000000002,549510.0,358580.0,2.12,0.12,1.6,0.0
E4835,52.667208,0.159108,546102.0,309910.0,,,,
E68044,53.275667,-0.636863,490994.0,376277.0,,,,
765005,54.749088,-3.05221,332369.0,539858.0,0.712,0.291,0.9,0.37
E2846,53.406624,-0.44906,503200.0,391100.0,2.229,0.0,0.97,0.041
4883,53.029381,-1.486357,434545.0,348135.0,,,,
E68137,53.164274,-0.576657,495255.0,363964.0,,,,
700408,53.655882,-2.760429,349840.0,417980.0,2.9939999999999998,0.179,1.3,0.226
52235,51.037199,-2.976469,331631.0,126881.0,,,,
E21022,52.202693,1.4918500000000001,638700.0,261800.0,,,,
18A10d,50.272853,-4.791515,201179.0,45160.0,,,,
F2108a,54.110293,-1.785619,414113.0,468291.0,12.902,7.78,12.158,9.219
2016,52.723597,-2.609812,358910.0,314170.0,1.612,0.11900000000000001,1.0,0.20800000000000002
0100LB,51.194227,0.23655299999999999,556374.0,146267.0,,,,
E255,51.504439,-2.5877600000000003,359301.0,178554.0,0.186,0.0,0.5,0.005
0890TH,51.692891,-1.672984,422700.0,199400.0,0.8170000000000001,0.009000000000000001,0.48,0.034
F3485,53.813334,-0.6200100000000001,490959.0,436112.0,,,,
E1170,51.172391,-0.006617,539450.0,143350.0,,,,
52239,51.073481,-2.924791,335305.0,130869.0,,,,
E47050,52.243719,0.07758000000000001,541944.0,262649.0,2.386,0.749,0.931,0.777
E49234,52.167461,-0.305433,515994.0,253487.0,,,,
E560A,51.201014,0.331161,562960.0,147227.0,,,,
F2603,54.301579,-0.423296,502700.0,490700.0,1.336,0.017,0.368,0.077
0657TH,51.761248,-1.835566,411445.0,206965.0,,,,
E2775,52.68119,-0.36112299999999997,510890.0,310538.0,,,,
E68301,53.129374,-0.592368,494281.0,360061.0,,,,
SE560,51.201686,0.33033599999999996,562900.0,147300.0,2.1310000000000002,0.0,1.25,0.589
F0908,53.529564,-1.141573,457000.0,404000.0,6.308,0.0,3.6,0.20800000000000002
L3360,53.630398,-0.18759199999999998,519947.0,416402.0,,,,
5323TH,51.683747,-0.010927,537605.0,200205.0,,,,
2209,52.446651,-1.487391,434937.0,283312.0,1.7269999999999999,0.001,3.04,0.109
E12660,50.890128,-1.38803,443140.0,110250.0,2.875,,,
713354,53.748499,-2.710391,353250.0,428250.0,,,,
E2089,52.765399,-0.36264599999999997,510574.0,319902.0,,,,
E9531,51.148548,-2.945191,333983.0,139235.0,4.438,1.138,3.5,1.0
L2007,53.903016,-1.552492,429500.0,445300.0,4.329,0.223,3.5,0.319
3345TH,51.350352,-0.250864,521905.0,162705.0,,,,
E4420,51.130148,0.878664,601513.0,140704.0,,,,
E9094,51.161484,-2.988087,331002.0,140713.0,4.071,0.42,3.5,1.0
E1727,53.113634,-0.600069,493800.0,358300.0,3.406,0.0,1.99,0.215
E1052,52.230966,-0.8972739999999999,475410.0,259770.0,,,,
E22173,52.471099,1.479204,636400.0,291600.0,,,,
L0927,53.673821,-1.368567,441811.0,419892.0,,,,
763308,54.914677,-2.803045,348618.0,558072.0,3.472,0.034,1.73,0.224
E41848,52.280318,-0.22217499999999998,521380.0,266175.0,,,,
3695TH,51.463986,-0.340257,515394.0,175197.0,,,,
4663,52.666095,-2.01728,398928.0,307599.0,,,,
51111,51.159618,-3.3201330000000002,307780.0,140870.0,1.6179999999999999,0.0,0.5,0.024
E1152,53.713268,-0.30460699999999996,511990.0,425430.0,4.832,,,
2265,52.664312,-2.90597,338825.0,307786.0,2.5,0.14,1.2,0.2
253222001,50.916942,-0.146678,530374.0,114689.0,,,,
L0808,53.551557,-1.439985,437200.0,406250.0,3.843,0.06,2.2,0.116
531161,51.470324,-2.5661009999999997,360775.0,174748.0,,,,
E4752,51.160181,1.118785,618169.0,144728.0,79.496,49.53,78.128,51.614
E80535,51.192912,-4.130635,251214.0,145902.0,,,,
L35024,54.541649,-1.577191,427452.0,516349.0,0.43,0.125,1.0,0.134
4677,52.664577,-1.083426,462085.0,307824.0,,,,
2104,52.180399,-1.87505,408640.0,253580.0,3.222,0.043000000000000003,0.488,0.12
E1460,52.981286,-0.029852,532368.0,344477.0,,,,
5321TH,51.697274,-0.013228,537405.0,201705.0,,,,
L2412,53.802839,-1.048633,462754.0,434481.0,,,,
9628SE,51.360665,1.124449,617616.0,167034.0,,,,
53127,51.38438,-2.37652,373894.0,165105.0,5.411,1.729,3.806,3.4
531173,51.3825,-2.356804,375265.0,164889.0,,,,
E31329,51.881331,0.517362,573363.0,223303.0,,,,
730404,54.343531,-2.733522,352411.0,494470.0,2.688,0.1,1.2,0.18
43171,51.189817,-1.971754,402070.0,143400.0,108.84,76.77,98.0,0.0
4821,53.134236,-1.430342,438209.0,359828.0,,,,
E31349,52.028205,0.541889,574480.0,239694.0,,,,
E8340,51.021082,-0.073715,535200.0,126400.0,2.254,0.0,1.9,0.47500000000000003
44139,50.73910748489288,-2.758202491494198,346594.0,93552.0,,,,
E7071,50.899199,0.375972,567173.0,113769.0,,,,
F0402,53.373245,-1.46412,435750.0,386400.0,3.26,0.048,1.1,0.12
E11090,50.831317,-0.857887,480529.0,104153.0,5.001,3.99,4.75,4.02
E23028,52.172121,1.449999,636003.0,258264.0,,,,
2002SO,50.82568,0.175071,553288.0,105159.0,,,,
2044,52.879528,-2.553394,362854.0,331485.0,0.61,0.14,0.55,0.155
F3523,54.50509,-1.948998,403400.0,512200.0,2.79,0.03,1.5,0.073
53189,51.446249,-2.616828,357229.0,172099.0,,,,
E7091,50.89145,0.36164199999999996,566193.0,112875.0,,,,
2834,52.743972,-2.943914,336375.0,316680.0,5.4,0.2,3.4,0.22
713040,53.811176,-2.531031,365130.0,435120.0,6.015,-0.03,4.41,0.15
44149,50.749836,-2.9032869999999997,336371.0,94860.0,2.393,0.294,0.646,0.319
43168,51.079353,-1.728286,419130.0,131150.0,77.14,51.31,67.0,0.0
E7061,50.90222,0.39364899999999997,568405.0,114145.0,,,,
2056,52.401891,-2.892925,339346.0,278585.0,2.9,0.06,2.1,0.08
L0933,53.57617,-1.176242,454642.0,409158.0,2.958,0.115,2.5,0.211
531163,51.522169,-2.064919,395592.0,180364.0,,,,
E7083,50.896388,0.412165,569728.0,113539.0,,,,
2940SO,50.678823,-1.406293,442044.0,86742.0,,,,
F1707,53.801534,-1.5748289999999998,428100.0,434000.0,5.214,0.21,2.7,0.292
2866TH,51.477931,-0.5045919999999999,503947.0,176502.0,,,,
E26951,52.054368,1.137404,615200.0,244200.0,,,,
2833,52.747481,-2.972523,334449.0,317096.0,6.2620000000000005,-0.51,3.4,0.924
0018,51.481798,0.18670499999999998,551938.0,178139.0,4.7940000000000005,,,
43114,51.302514,-1.809882,413350.0,155950.0,1.035,0.12,0.6000000000000001,0.169
531166,51.511693,-2.066547,395478.0,179199.0,,,,
E24207,51.767053,0.5608139999999999,576800.0,210700.0,,,,
